user_id,is_fake_account,fraud_type,fraud_reason,label_source
USR08570,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08571,False,normal,,rule_based
USR08572,False,normal,,rule_based
USR08573,False,normal,,rule_based
USR08574,False,normal,,rule_based
USR08575,False,normal,,rule_based
USR08576,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08577,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08578,False,normal,,rule_based
USR08579,False,normal,,rule_based
USR08580,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08581,False,normal,,rule_based
USR08582,False,normal,,rule_based
USR08583,False,normal,,rule_based
USR08584,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08585,False,normal,,rule_based
USR08586,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08587,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08588,False,normal,,rule_based
USR08589,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08590,False,normal,,rule_based
USR08591,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08592,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08593,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08594,False,normal,,rule_based
USR08595,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08596,False,normal,,rule_based
USR08597,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08598,False,normal,,rule_based
USR08599,False,normal,,rule_based
USR08600,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08601,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08602,False,normal,,rule_based
USR08603,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08604,False,normal,,rule_based
USR08605,False,normal,,rule_based
USR08606,False,normal,,rule_based
USR08607,False,normal,,rule_based
USR08608,False,normal,,rule_based
USR08609,False,normal,,rule_based
USR08610,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08611,False,normal,,rule_based
USR08612,False,normal,,rule_based
USR08613,False,normal,,rule_based
USR08614,False,normal,,rule_based
USR08615,False,normal,,rule_based
USR08616,False,normal,,rule_based
USR08617,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08618,False,normal,,rule_based
USR08619,False,normal,,rule_based
USR08620,False,normal,,rule_based
USR08621,False,normal,,rule_based
USR08622,False,normal,,rule_based
USR08623,False,normal,,rule_based
USR08624,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08625,False,normal,,rule_based
USR08626,False,normal,,rule_based
USR08627,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08628,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08629,False,normal,,rule_based
USR08630,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08631,False,normal,,rule_based
USR08632,False,normal,,rule_based
USR08633,False,normal,,rule_based
USR08634,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08635,False,normal,,rule_based
USR08636,False,normal,,rule_based
USR08637,False,normal,,rule_based
USR08638,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08639,False,normal,,rule_based
USR08640,False,normal,,rule_based
USR08641,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08642,False,normal,,rule_based
USR08643,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08644,False,normal,,rule_based
USR08645,False,normal,,rule_based
USR08646,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08647,False,normal,,rule_based
USR08648,False,normal,,rule_based
USR08649,False,normal,,rule_based
USR08650,False,normal,,rule_based
USR08651,False,normal,,rule_based
USR08652,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08653,False,normal,,rule_based
USR08654,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08655,False,normal,,rule_based
USR08656,False,normal,,rule_based
USR08657,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08658,False,normal,,rule_based
USR08659,False,normal,,rule_based
USR08660,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08661,False,normal,,rule_based
USR08662,False,normal,,rule_based
USR08663,False,normal,,rule_based
USR08664,False,normal,,rule_based
USR08665,False,normal,,rule_based
USR08666,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08667,False,normal,,rule_based
USR08668,False,normal,,rule_based
USR08669,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08670,False,normal,,rule_based
USR08671,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08672,False,normal,,rule_based
USR08673,False,normal,,rule_based
USR08674,False,normal,,rule_based
USR08675,False,normal,,rule_based
USR08676,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08677,False,normal,,rule_based
USR08678,False,normal,,rule_based
USR08679,False,normal,,rule_based
USR08680,False,normal,,rule_based
USR08681,False,normal,,rule_based
USR08682,False,normal,,rule_based
USR08683,False,normal,,rule_based
USR08684,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08685,False,normal,,rule_based
USR08686,False,normal,,rule_based
USR08687,False,normal,,rule_based
USR08688,False,normal,,rule_based
USR08689,False,normal,,rule_based
USR08690,False,normal,,rule_based
USR08691,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR08692,False,normal,,rule_based
USR08693,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08694,False,normal,,rule_based
USR08695,False,normal,,rule_based
USR08696,False,normal,,rule_based
USR08697,False,normal,,rule_based
USR08698,False,normal,,rule_based
USR08699,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08700,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08701,False,normal,,rule_based
USR08702,False,normal,,rule_based
USR08703,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08704,False,normal,,rule_based
USR08705,False,normal,,rule_based
USR08706,False,normal,,rule_based
USR08707,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08708,False,normal,,rule_based
USR08709,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08710,False,normal,,rule_based
USR08711,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08712,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08713,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08714,False,normal,,rule_based
USR08715,False,normal,,rule_based
USR08716,False,normal,,rule_based
USR08717,False,normal,,rule_based
USR08718,False,normal,,rule_based
USR08719,False,normal,,rule_based
USR08720,False,normal,,rule_based
USR08721,False,normal,,rule_based
USR08722,False,normal,,rule_based
USR08723,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08724,False,normal,,rule_based
USR08725,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08726,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08727,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08728,False,normal,,rule_based
USR08729,False,normal,,rule_based
USR08730,False,normal,,rule_based
USR08731,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR08732,False,normal,,rule_based
USR08733,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08734,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08735,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08736,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR08737,False,normal,,rule_based
USR08738,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR08739,False,normal,,rule_based
USR08740,False,normal,,rule_based
USR08741,False,normal,,rule_based
USR08742,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR08743,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR08744,False,normal,,rule_based
USR08745,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
